PMID	geneid	diseaseid	word	importance_score	org_prob_score	perturbed_prob_score	original_prediction
1834320	3073	D013661	attributed	-0.0	0.03273696452379227	0.10753150284290314	0
1834320	3073	D013661	predominantly	-0.0	0.03273696452379227	0.037654951214790344	0
1834320	3073	D013661	three	-0.0	0.03273696452379227	0.05524492636322975	0
1834320	3073	D013661	present	0.0	0.03273696452379227	0.013991793617606163	0
1834320	3073	D013661	frequency	0.0	0.03273696452379227	0.009703966788947582	0
1834320	3073	D013661	non	0.0	0.03273696452379227	0.01065925695002079	0
1834320	3073	D013661	two	-0.0	0.03273696452379227	0.0591309629380703	0
1834320	3073	D013661	dozen	-0.0	0.03273696452379227	0.06677825003862381	0
1834320	3073	D013661	identified	-0.0	0.03273696452379227	0.17085276544094086	0
1834320	3073	D013661	thus	-0.0	0.03273696452379227	0.08721921592950821	0
1834320	3073	D013661	far	0.0	0.03273696452379227	0.030554629862308502	0
1834320	3073	D013661	catalog	0.0	0.03273696452379227	0.023360520601272583	0
1834320	3073	D013661	important	-0.0	0.03273696452379227	0.035644564777612686	0
1834320	3073	D013661	implications	0.0	0.03273696452379227	0.01667759381234646	0
1834320	3073	D013661	carrier	-0.0	0.03273696452379227	0.10538996756076813	0
1834320	3073	D013661	screening	-0.0	0.03273696452379227	0.10159686952829361	0
1834320	3073	D013661	pre	-0.0	0.03273696452379227	0.04989658296108246	0
1834320	3073	D013661	diagnosis	-0.0	0.03273696452379227	0.09003148227930069	0
10694284	3077	D006432	genes	-0.0	0.22463442385196686	0.3929850161075592	0
10694284	3077	D006432	disease	-0.0	0.22463442385196686	0.6474545001983643	0
10694284	3077	D006432	common	0.0	0.22463442385196686	0.12512309849262238	0
10694284	3077	D006432	inherited	-0.0	0.22463442385196686	0.35469484329223633	0
10694284	3077	D006432	disorder	-0.0	0.22463442385196686	0.36300697922706604	0
10694284	3077	D006432	iron	-0.0	0.22463442385196686	0.43142229318618774	0
10694284	3077	D006432	metabolism	0.0	0.22463442385196686	0.4690605700016022	0
10694284	3077	D006432	screening	-0.0	0.22463442385196686	0.5739282965660095	0
10694284	3077	D006432	studies	-0.0	0.22463442385196686	0.5928053259849548	0
10694284	3077	D006432	indicate	-0.338554322719574	0.22463442385196686	0.5631887316703796	0
10694284	3077	D006432	prevalence	-0.2964349389076233	0.22463442385196686	0.521069347858429	0
10694284	3077	D006432	one	-0.0	0.22463442385196686	0.7695807814598083	0
10694284	3077	D006432	200	-0.308208167552948	0.22463442385196686	0.5328425765037537	0
10694284	3077	D006432	400	-0.3580176830291748	0.22463442385196686	0.5826520919799805	0
10694284	3077	D006432	depending	-0.0	0.22463442385196686	0.4698322117328644	0
10694284	3077	D006432	population	-0.0	0.22463442385196686	0.6218239665031433	0
10694284	3077	D006432	studied	-0.35476046800613403	0.22463442385196686	0.5793948769569397	0
10694284	3077	D006432	carrier	0.0	0.22463442385196686	0.210982546210289	0
10694284	3077	D006432	rate	-0.0	0.22463442385196686	0.28020724654197693	0
10694284	3077	D006432	seven	-0.44449788331985474	0.22463442385196686	0.6691322922706604	0
10694284	3077	D006432	fed	-0.0	0.22463442385196686	0.288479208946228	0
10694284	3077	D006432	identified	-0.45278656482696533	0.22463442385196686	0.677420973777771	0
10694284	3077	D006432	gene	-0.0	0.22463442385196686	0.614874005317688	0
10694284	3077	D006432	1996	-0.0	0.22463442385196686	0.3533076047897339	0
10694284	3077	D006432	two	-0.4387672543525696	0.22463442385196686	0.6634016633033752	0
10694284	3077	D006432	candidate	-0.0	0.22463442385196686	0.6482142210006714	0
10694284	3077	D006432	mutations	-0.40156304836273193	0.22463442385196686	0.6261974573135376	0
10694284	3077	D006432	mutation	-0.3681521415710449	0.22463442385196686	0.5995662212371826	0
10694284	3077	D006432	shown	-0.0	0.22463442385196686	0.24079681932926178	0
10694284	3077	D006432	responsible	-0.3040236830711365	0.22463442385196686	0.5286580920219421	0
10694284	3077	D006432	majority	0.0	0.22463442385196686	0.20336155593395233	0
10694284	3077	D006432	cases	-0.0	0.22463442385196686	0.3558235764503479	0
10694284	3077	D006432	worldwide	0.0	0.22463442385196686	0.10009556263685226	0
10694284	3077	D006432	discovery	-0.0	0.22463442385196686	0.32500118017196655	0
10694284	3077	D006432	led	-0.3011285066604614	0.22463442385196686	0.5257629156112671	0
10694284	3077	D006432	rapid	-0.0	0.22463442385196686	0.28909173607826233	0
10694284	3077	D006432	advances	-0.0	0.22463442385196686	0.3193272352218628	0
10694284	3077	D006432	field	-0.0	0.22463442385196686	0.27406439185142517	0
10694284	3077	D006432	although	-0.38533103466033936	0.22463442385196686	0.609965443611145	0
10694284	3077	D006432	basic	-0.32114720344543457	0.22463442385196686	0.5457816123962402	0
10694284	3077	D006432	defect	-0.0	0.22463442385196686	0.24404194951057434	0
10694284	3077	D006432	still	-0.0	0.22463442385196686	0.4073159992694855	0
10694284	3077	D006432	fully	-0.0	0.22463442385196686	0.37630218267440796	0
10694284	3077	D006432	understood	-0.0	0.22463442385196686	0.34302839636802673	0
10694284	3077	D006432	much	-0.3095526099205017	0.22463442385196686	0.5341870188713074	0
10694284	3077	D006432	known	-0.2902439832687378	0.22463442385196686	0.5148783922195435	0
10694284	3077	D006432	sequence	-0.0	0.22463442385196686	0.36289989948272705	0
10694284	3077	D006432	events	-0.0	0.22463442385196686	0.44857320189476013	0
10694284	3077	D006432	leading	-0.0	0.22463442385196686	0.40782779455184937	0
10694284	3077	D006432	over	-0.34943103790283203	0.22463442385196686	0.5740654468536377	0
10694284	3077	D006432	major	-0.3510288596153259	0.22463442385196686	0.5756632685661316	0
10694284	3077	D006432	meets	-0.0	0.22463442385196686	0.41706278920173645	0
10694284	3077	D006432	criteria	-0.41466790437698364	0.22463442385196686	0.6393023133277893	0
10694284	3077	D006432	world	-0.0	0.22463442385196686	0.3369067311286926	0
10694284	3077	D006432	health	-0.0	0.22463442385196686	0.4672548770904541	0
10694284	3077	D006432	organization	-0.0	0.22463442385196686	0.22680844366550446	0
10694284	3077	D006432	prevalent	-0.6103159189224243	0.22463442385196686	0.83495032787323	0
10694284	3077	D006432	genetic	-0.0	0.22463442385196686	0.5486761927604675	0
10694284	3077	D006432	diseases	-0.48971492052078247	0.22463442385196686	0.7143493294715881	0
10694284	3077	D006432	white	-0.6817537546157837	0.22463442385196686	0.9063881635665894	0
10694284	3077	D006432	populations	-0.0	0.22463442385196686	0.3810809850692749	0
10694284	3077	D006432	importantly	-0.0	0.22463442385196686	0.34199970960617065	0
10694284	3077	D006432	early	-0.0	0.22463442385196686	0.2937183678150177	0
10694284	3077	D006432	diagnosis	-0.0	0.22463442385196686	0.23494184017181396	0
10694284	3077	D006432	simple	-0.0	0.22463442385196686	0.27148762345314026	0
10694284	3077	D006432	effective	-0.0	0.22463442385196686	0.2823450267314911	0
10694284	3077	D006432	treatment	-0.0	0.22463442385196686	0.2937590777873993	0
10694284	3077	D006432	allow	-0.0	0.22463442385196686	0.49077895283699036	0
10694284	3077	D006432	normal	-0.0	0.22463442385196686	0.4844950735569	0
10694284	3077	D006432	life	-0.0	0.22463442385196686	0.42121627926826477	0
10694284	3077	D006432	expect	-0.4409022331237793	0.22463442385196686	0.665536642074585	0
10694284	3077	D006432	frequency	-0.3722723722457886	0.22463442385196686	0.5969067811965942	0
10694284	3077	D006432	single	-0.3969992399215698	0.22463442385196686	0.6216336488723755	0
10694284	3077	D006432	cause	-0.0	0.22463442385196686	0.32443031668663025	0
10694284	3077	D006432	possibility	-0.2803928256034851	0.22463442385196686	0.5050272345542908	0
10694284	3077	D006432	widespread	-0.36596882343292236	0.22463442385196686	0.590603232383728	0
10694284	3077	D006432	testing	-0.0	0.22463442385196686	0.32319584488868713	0
10694284	3077	D006432	however	-0.30699336528778076	0.22463442385196686	0.5316277742385864	0
10694284	3077	D006432	logistics	-0.0	0.22463442385196686	0.4563952088356018	0
10694284	3077	D006432	psychological	-0.0	0.22463442385196686	0.3726724684238434	0
10694284	3077	D006432	social	-0.0	0.22463442385196686	0.26035648584365845	0
10694284	3077	D006432	consequence	-0.29541003704071045	0.22463442385196686	0.5200444459915161	0
10694284	3077	D006432	coupled	-0.0	0.22463442385196686	0.39038583636283875	0
10694284	3077	D006432	incomplete	-0.0	0.22463442385196686	0.262320876121521	0
10694284	3077	D006432	expression	-0.2913593053817749	0.22463442385196686	0.5159937143325806	0
11845294	1080	D003550	disease	0.49072661995887756	0.8809949159622192	0.9374328851699829	1
11845294	1080	D003550	genes	0.7304783463478088	0.8809949159622192	0.9513320326805115	1
11845294	1080	D003550	complex	0.013480126857757568	0.8809949159622192	0.8675147891044617	1
11845294	1080	D003550	affecting	0.006661176681518555	0.8809949159622192	0.8743337392807007	1
11845294	1080	D003550	ion	0.18662554025650024	0.8809949159622192	0.7865374088287354	1
11845294	1080	D003550	transport	0.09995532035827637	0.8809949159622192	0.8046804666519165	1
11845294	1080	D003550	many	0.19639664888381958	0.8809949159622192	0.6845982670783997	1
11845294	1080	D003550	diseases	0.15499013662338257	0.8809949159622192	0.7260047793388367	1
11845294	1080	D003550	like	0.4471781849861145	0.8809949159622192	0.43381673097610474	1
11845294	1080	D003550	triggered	0.03651946783065796	0.8809949159622192	0.8444754481315613	1
11845294	1080	D003550	intense	0.03935724496841431	0.8809949159622192	0.8416376709938049	1
11845294	1080	D003550	research	0.15811526775360107	0.8809949159622192	0.9737508893013	1
11845294	1080	D003550	activities	0.06751412153244019	0.8809949159622192	0.813480794429779	1
11845294	1080	D003550	complexity	0.054222702980041504	0.8809949159622192	0.8267722129821777	1
11845294	1080	D003550	due	0.3392431139945984	0.8809949159622192	0.5417518019676208	1
11845294	1080	D003550	mutations	0.1532658338546753	0.8809949159622192	0.9788321256637573	1
11845294	1080	D003550	protein	-0.08223569393157959	0.8809949159622192	0.9632306098937988	1
11845294	1080	D003550	known	0.10512489080429077	0.8809949159622192	0.7758700251579285	1
11845294	1080	D003550	channel	0.18095004558563232	0.8809949159622192	0.7308328151702881	1
11845294	1080	D003550	regulator	0.08082258701324463	0.8809949159622192	0.8001723289489746	1
11845294	1080	D003550	proteins	0.09741401672363281	0.8809949159622192	0.7835808992385864	1
11845294	1080	D003550	various	0.21101224422454834	0.8809949159622192	0.6699826717376709	1
11845294	1080	D003550	interactions	0.20427459478378296	0.8809949159622192	0.9175702333450317	1
11845294	1080	D003550	large	-0.09286236763000488	0.8809949159622192	0.9738572835922241	1
11845294	1080	D003550	number	0.035518527030944824	0.8809949159622192	0.8454763889312744	1
11845294	1080	D003550	causing	0.05348938703536987	0.8809949159622192	0.8275055289268494	1
11845294	1080	D003550	reason	0.09617578983306885	0.8809949159622192	0.7848191261291504	1
11845294	1080	D003550	variable	-0.0011429786682128906	0.8809949159622192	0.8821378946304321	1
11845294	1080	D003550	correlation	0.1414635181427002	0.8809949159622192	0.739531397819519	1
11845294	1080	D003550	sometimes	0.1458115577697754	0.8809949159622192	0.7351833581924438	1
11845294	1080	D003550	unpredictable	-0.05539524555206299	0.8809949159622192	0.9363901615142822	1
11845294	1080	D003550	clinical	0.09175002574920654	0.8809949159622192	0.7892448902130127	1
11845294	1080	D003550	manifest	-0.0029372572898864746	0.8809949159622192	0.8839321732521057	1
11845294	1080	D003550	nevertheless	0.04859280586242676	0.8809949159622192	0.8324021100997925	1
11845294	1080	D003550	past	0.22268271446228027	0.8809949159622192	0.658312201499939	1
11845294	1080	D003550	years	0.10394072532653809	0.8809949159622192	0.7770541906356812	1
11845294	1080	D003550	resulted	0.14057636260986328	0.8809949159622192	0.740418553352356	1
11845294	1080	D003550	tremendous	0.01981818675994873	0.8809949159622192	0.8611767292022705	1
11845294	1080	D003550	increase	0.06282299757003784	0.8809949159622192	0.8181719183921814	1
11845294	1080	D003550	knowledge	-0.05755805969238281	0.8809949159622192	0.938552975654602	1
11845294	1080	D003550	regard	0.7016133069992065	0.8809949159622192	0.5123228430747986	1
11845294	1080	D003550	also	0.10948038101196289	0.8809949159622192	0.7715145349502563	1
11845294	1080	D003550	molecular	0.16468405723571777	0.8809949159622192	0.7163108587265015	1
11845294	1080	D003550	completely	0.12834477424621582	0.8809949159622192	0.7526501417160034	1
11845294	1080	D003550	new	-0.01574152708053589	0.8809949159622192	0.8967364430427551	1
11845294	1080	D003550	means	-0.027362465858459473	0.8809949159622192	0.9083573818206787	1
11845294	1080	D003550	gene	0.09760254621505737	0.8809949159622192	0.7833923697471619	1
12464229	6473	D014424	disease	0.0	0.0032841924112290144	0.04082874953746796	0
12464229	6473	D014424	childhood	-0.0	0.0032841924112290144	0.050306763499975204	0
12464229	6473	D014424	common	0.0	0.0032841924112290144	0.002757312962785363	0
12464229	6473	D014424	disorder	0.0	0.0032841924112290144	0.0016782975289970636	0
12464229	6473	D014424	causing	0.0	0.0032841924112290144	0.0008817275520414114	0
12464229	6473	D014424	short	0.0	0.0032841924112290144	0.0023900375235825777	0
12464229	6473	D014424	height	0.0	0.0032841924112290144	0.0012137768790125847	0
12464229	6473	D014424	females	0.0	0.0032841924112290144	0.0013962913071736693	0
12464229	6473	D014424	stature	0.0	0.0032841924112290144	0.0013194065541028976	0
12464229	6473	D014424	caused	0.0	0.0032841924112290144	0.0008675811695866287	0
12464229	6473	D014424	least	0.0	0.0032841924112290144	0.00019451022672001272	0
12464229	6473	D014424	part	0.0	0.0032841924112290144	0.0004493567976169288	0
12464229	6473	D014424	home	0.0	0.0032841924112290144	0.000587577698752284	0
12464229	6473	D014424	genes	0.0	0.0032841924112290144	0.002733508124947548	0
12464229	6473	D014424	gene	0.0	0.0032841924112290144	0.0006557894521392882	0
12464229	6473	D014424	complete	0.0	0.0032841924112290144	0.0016606884310021996	0
12464229	6473	D014424	spontaneous	0.0	0.0032841924112290144	0.0020670087542384863	0
12464229	6473	D014424	pub	0.0	0.0032841924112290144	0.010028381831943989	0
12464229	6473	D014424	may	0.0	0.0032841924112290144	0.00047770151286385953	0
12464229	6473	D014424	occur	0.0	0.0032841924112290144	0.002444077283143997	0
12464229	6473	D014424	approximately	-0.0	0.0032841924112290144	0.007441445719450712	0
12464229	6473	D014424	pregnancy	0.0	0.0032841924112290144	0.00025457548326812685	0
12464229	6473	D014424	final	0.0	0.0032841924112290144	0.0019366624765098095	0
12464229	6473	D014424	girls	0.0	0.0032841924112290144	0.0014595974935218692	0
12464229	6473	D014424	mean	0.0	0.0032841924112290144	0.00026664993492886424	0
12464229	6473	D014424	adult	0.0	0.0032841924112290144	0.00023078445519786328	0
12464229	6473	D014424	female	0.0	0.0032841924112290144	0.0009033048409037292	0
12464229	6473	D014424	growth	0.0	0.0032841924112290144	0.0015994802815839648	0
12464229	6473	D014424	hormone	0.0	0.0032841924112290144	0.00022855831775814295	0
12464229	6473	D014424	given	0.0	0.0032841924112290144	0.000691936700604856	0
12464229	6473	D014424	alone	0.0	0.0032841924112290144	0.0007272962830029428	0
12464229	6473	D014424	improve	0.0	0.0032841924112290144	0.0011082550045102835	0
12464229	6473	D014424	major	0.0	0.0032841924112290144	0.000883182103279978	0
12464229	6473	D014424	factors	0.0	0.0032841924112290144	0.0004917631158605218	0
12464229	6473	D014424	determining	0.0	0.0032841924112290144	0.001018649898469448	0
12464229	6473	D014424	result	0.0	0.0032841924112290144	0.0005919684190303087	0
12464229	6473	D014424	therapy	0.0	0.0032841924112290144	0.0005698940367437899	0
12464229	6473	D014424	dose	0.0	0.0032841924112290144	0.0005698940367437899	0
12464229	6473	D014424	used	0.0	0.0032841924112290144	0.0015988239319995046	0
12464229	6473	D014424	number	0.0	0.0032841924112290144	0.0006262706010602415	0
12464229	6473	D014424	years	0.0	0.0032841924112290144	0.0005926043377257884	0
12464229	6473	D014424	prior	0.0	0.0032841924112290144	0.0007859377656131983	0
12464229	6473	D014424	induction	-0.0	0.0032841924112290144	0.005021080840379	0
12464229	6473	D014424	individual	-0.0	0.0032841924112290144	0.010915040969848633	0
12464229	6473	D014424	mind	0.0	0.0032841924112290144	0.0018194346921518445	0
12464229	6473	D014424	optimization	0.0	0.0032841924112290144	0.0002847353171091527	0
12464229	6473	D014424	psychological	-0.0	0.0032841924112290144	0.00839032232761383	0
12464229	6473	D014424	issues	-0.0	0.0032841924112290144	0.004682737868279219	0
12464229	6473	D014424	face	0.0	0.0032841924112290144	0.0018842124845832586	0
12464229	6473	D014424	range	0.0	0.0032841924112290144	0.0016002740012481809	0
12464229	6473	D014424	medical	0.0	0.0032841924112290144	0.001949748257175088	0
12464229	6473	D014424	fertility	0.0	0.0032841924112290144	0.0007149046286940575	0
12464229	6473	D014424	support	-0.0	0.0032841924112290144	0.004825183656066656	0
12464229	6473	D014424	individuals	0.0	0.0032841924112290144	0.0016807032516226172	0
12464229	6473	D014424	families	0.0	0.0032841924112290144	0.002433260204270482	0
12464229	6473	D014424	important	-0.0	0.0032841924112290144	0.004708501975983381	0
12464229	6473	D014424	throughout	0.0	0.0032841924112290144	0.0001423119829269126	0
12464229	6473	D014424	life	0.0	0.0032841924112290144	0.0009140147594735026	0
12464229	6473	D014424	ideal	0.0	0.0032841924112290144	0.0015220773639157414	0
12464229	6473	D014424	provided	0.0	0.0032841924112290144	0.0008047715527936816	0
12464229	6473	D014424	health	0.0	0.0032841924112290144	0.0014015516499057412	0
12464229	6473	D014424	professionals	0.0	0.0032841924112290144	0.0031710711773484945	0
15013567	3077	D006432	evaluation	0.0	0.0008994498057290912	0.0005671916296705604	0
15013567	3077	D006432	genes	0.0	0.0008994498057290912	0.06180943176150322	0
15013567	3077	D006432	disease	-0.0	0.0008994498057290912	0.001496427459642291	0
15013567	3077	D006432	mutations	-0.0	0.0008994498057290912	0.021981801837682724	0
15013567	3077	D006432	genetic	-0.0	0.0008994498057290912	0.0017546636518090963	0
15013567	3077	D006432	background	0.0	0.0008994498057290912	0.0002692706184461713	0
15013567	3077	D006432	path	-0.0	0.0008994498057290912	0.013987675309181213	0
15013567	3077	D006432	brain	-0.0	0.0008994498057290912	0.0010322281159460545	0
15013567	3077	D006432	iron	-0.0	0.0008994498057290912	0.0015195169253274798	0
15013567	3077	D006432	deposition	-0.0	0.0008994498057290912	0.0010219335090368986	0
15013567	3077	D006432	implicated	-0.0	0.0008994498057290912	0.0010732148075476289	0
15013567	3077	D006432	source	0.0	0.0008994498057290912	0.00029365491354838014	0
15013567	3077	D006432	reactive	0.0	0.0008994498057290912	0.0003844829916488379	0
15013567	3077	D006432	oxygen	0.0	0.0008994498057290912	0.0003016608243342489	0
15013567	3077	D006432	species	-0.0	0.0008994498057290912	0.0010662615532055497	0
15013567	3077	D006432	recent	0.0	0.0008994498057290912	0.000461474119219929	0
15013567	3077	D006432	reports	0.0	0.0008994498057290912	0.0012022176524624228	0
15013567	3077	D006432	suggest	0.0	0.0008994498057290912	0.0005551864160224795	0
15013567	3077	D006432	two	-0.0	0.0008994498057290912	0.0032781355548650026	0
15013567	3077	D006432	common	-0.0	0.0008994498057290912	0.005099150352180004	0
15013567	3077	D006432	responsible	-0.0	0.0008994498057290912	0.0010979844955727458	0
15013567	3077	D006432	may	0.0	0.0008994498057290912	0.0006922305910848081	0
15013567	3077	D006432	risk	0.0	0.0008994498057290912	0.0001318411814281717	0
15013567	3077	D006432	factor	-0.0	0.0008994498057290912	0.0011435856577008963	0
15013567	3077	D006432	possibly	0.0	0.0008994498057290912	0.0006987908855080605	0
15013567	3077	D006432	accumulation	0.0	0.0008994498057290912	0.0008994498057290912	0
15013567	3077	D006432	methods	0.0	0.0008994498057290912	0.00013550915173254907	0
15013567	3077	D006432	test	-0.0	0.0008994498057290912	0.0013390163658186793	0
15013567	3077	D006432	hypothesis	0.0	0.0008994498057290912	0.0003932806139346212	0
15013567	3077	D006432	213	0.0	0.0008994498057290912	0.000433488457929343	0
15013567	3077	D006432	106	0.0	0.0008994498057290912	0.0005470698233693838	0
15013567	3077	D006432	normal	0.0	0.0008994498057290912	0.0004807814257219434	0
15013567	3077	D006432	elderly	0.0	0.0008994498057290912	0.0004855759325437248	0
15013567	3077	D006432	control	-0.0	0.0008994498057290912	0.0009678643546067178	0
15013567	3077	D006432	individuals	-0.0	0.0008994498057290912	0.0017827614210546017	0
15013567	3077	D006432	polymer	0.0	0.0008994498057290912	0.0007557523204013705	0
15013567	3077	D006432	chain	-0.0	0.0008994498057290912	0.0015358728123828769	0
15013567	3077	D006432	reaction	-0.0	0.0008994498057290912	0.0012137688463553786	0
15013567	3077	D006432	restriction	-0.0	0.0008994498057290912	0.0016982032684609294	0
15013567	3077	D006432	fragment	-0.0	0.0008994498057290912	0.0012462384765967727	0
15013567	3077	D006432	length	-0.0	0.0008994498057290912	0.0010599378729239106	0
15013567	3077	D006432	analysis	0.0	0.0008994498057290912	0.00022166711278259754	0
15013567	3077	D006432	determined	-0.0	0.0008994498057290912	0.0010966564295813441	0
15013567	3077	D006432	relationship	-0.0	0.0008994498057290912	0.0025165334809571505	0
15013567	3077	D006432	demographic	0.0	0.0008994498057290912	0.00015476395492441952	0
15013567	3077	D006432	clinical	-0.0	0.0008994498057290912	0.0009383176220580935	0
15013567	3077	D006432	features	-0.0	0.0008994498057290912	0.0009975276188924909	0
15013567	3077	D006432	evaluated	-0.0	0.0008994498057290912	0.0009232003940269351	0
15013567	3077	D006432	whether	-0.0	0.0008994498057290912	0.00395665317773819	0
15013567	3077	D006432	interaction	-0.0	0.0008994498057290912	0.007812690921127796	0
15013567	3077	D006432	existed	0.0	0.0008994498057290912	0.0006676324992440641	0
15013567	3077	D006432	status	-0.0	0.0008994498057290912	0.0012081594904884696	0
15013567	3077	D006432	patients	0.0	0.0008994498057290912	0.001537921605631709	0
15013567	3077	D006432	results	0.0	0.0008994498057290912	0.0010595727944746614	0
15013567	3077	D006432	observed	0.0	0.0008994498057290912	0.0008125408203341067	0
15013567	3077	D006432	significant	-0.0	0.0008994498057290912	0.0009110273676924407	0
15013567	3077	D006432	impact	0.0	0.0008994498057290912	0.0006818904657848179	0
15013567	3077	D006432	age	0.0	0.0008994498057290912	0.0008534892112948	0
15013567	3077	D006432	symptoms	0.0	0.0008994498057290912	0.001040798262692988	0
15013567	3077	D006432	onset	0.0	0.0008994498057290912	0.0008994498057290912	0
15013567	3077	D006432	diagnosis	-0.0	0.0008994498057290912	0.0014731375267729163	0
15013567	3077	D006432	cognitive	-0.0	0.0008994498057290912	0.0019372504903003573	0
15013567	3077	D006432	combined	-0.0	0.0008994498057290912	0.0011642826721072197	0
15013567	3077	D006432	rates	-0.0	0.0008994498057290912	0.0010662615532055497	0
15013567	3077	D006432	conversion	0.0	0.0008994498057290912	0.000893303076736629	0
15013567	3077	D006432	specific	-0.0	0.0008994498057290912	0.0009682051022537053	0
15013567	3077	D006432	deficit	-0.0	0.0008994498057290912	0.0024309002328664064	0
15013567	3077	D006432	interactions	-0.0	0.0008994498057290912	0.00216301460750401	0
15013567	3077	D006432	disc	0.0	0.0008994498057290912	0.00043086439836770296	0
15013567	3077	D006432	exhibited	0.0	0.0008994498057290912	0.0006120579782873392	0
15013567	3077	D006432	trends	0.0	0.0008994498057290912	0.0009975276188924909	0
15013567	3077	D006432	towards	-0.0	0.0008994498057290912	0.0009325822466053069	0
15013567	3077	D006432	accelerated	-0.0	0.0008994498057290912	0.0020855413749814034	0
15013567	3077	D006432	subset	0.0	0.0008994498057290912	0.0008633864927105606	0
15013567	3077	D006432	younger	0.0	0.0008994498057290912	0.00018555948918219656	0
15013567	3077	D006432	aged	0.0	0.0008994498057290912	0.00032882275991141796	0
15013567	3077	D006432	earlier	0.0	0.0008994498057290912	0.0011691454565152526	0
15013567	3077	D006432	relative	0.0	0.0008994498057290912	0.0002546092146076262	0
15013567	3077	D006432	wild	-0.0	0.0008994498057290912	0.002970502944663167	0
15013567	3077	D006432	type	0.0	0.0008994498057290912	0.00046950881369411945	0
15013567	3077	D006432	conclusions	0.0	0.0008994498057290912	0.00010026917880168185	0
15013567	3077	D006432	contrary	-0.0	0.0008994498057290912	0.0010662615532055497	0
15013567	3077	D006432	present	-0.0	0.0008994498057290912	0.0011015202617272735	0
15013567	3077	D006432	study	-0.0	0.0008994498057290912	0.0010557279456406832	0
15013567	3077	D006432	imp	0.0	0.0008994498057290912	0.0008642552420496941	0
15013567	3077	D006432	warrant	0.0	0.0008994498057290912	0.0003136938903480768	0
15082523	367	D011471	genes	0.0	0.06823159754276276	0.12229438126087189	0
15082523	367	D011471	disease	0.0	0.06823159754276276	0.10881540924310684	0
15082523	367	D011471	normal	0.0	0.06823159754276276	0.01742500439286232	0
15082523	367	D011471	development	-0.0	0.06823159754276276	0.06948572397232056	0
