PMID	geneid	diseaseid	words	imp_score	org_prob	preturbed_prob
29750581	1080	D003550	features	0.0006834339532923102	0.9973210448457451	0.9959468139331878
29750581	1080	D003550	similarities	9.924860129212551e-06	0.9973210448457451	0.9973010881995664
29750581	1080	D003550	great	-4.349032470445371e-05	0.9973210448457451	0.997408478668387
29750581	1080	D003550	interest	0.0007836639708726263	0.9973210448457451	0.9957452740654925
29750581	1080	D003550	exploring	0.0005204316424455979	0.9973210448457451	0.9962745746674984
29750581	1080	D003550	common	0.0005707790696518446	0.9973210448457451	0.9999825683700959
29750581	1080	D003550	mechanisms	0.001580100360816297	0.9973210448457451	0.9941438208428751
29750581	1080	D003550	and	0.0007103600186409785	0.9973210448457451	0.9958926717133326
29750581	1080	D003550	factors	0.0016838419502328455	0.9973210448457451	0.9939352199994326
29750581	1080	D003550	affected	0.007364324249577254	0.9973210448457451	0.9825130564730402
29750581	1080	D003550	insults	0.0024104043191550788	0.9973210448457451	0.992474267609719
29750581	1080	D003550	involved	0.0021671364622149244	0.9973210448457451	0.9929634241806331
29750581	1080	D003550	various	-0.0013308770723273724	0.9973210448457451	0.9999828900783267
29750581	1080	D003550	molecular	0.00017984395464659225	0.9973210448457451	0.9969594193796393
29750581	1080	D003550	cellular	-0.0013302546209217874	0.9973210448457451	0.9999816517226943
29750581	1080	D003550	clinical	0.00036030249869909657	0.9973210448457451	0.9965965581134154
29750581	1080	D003550	studies	0.0001084417996342849	0.9973210448457451	0.9971029929439441
29750581	1080	D003550	confirmed	0.00150513358614717	0.9973210448457451	0.9942945620500814
29750581	1080	D003550	protein	0.009896193867523606	0.9973210448457451	0.977422040027654
29750581	1080	D003550	air	0.006343768868538016	0.9973210448457451	0.984565162233728
29750581	1080	D003550	review	0.0005561038123577562	0.9973210448457451	0.9962028460119712
29750581	1080	D003550	provides	0.00037304187666285825	0.9973210448457451	0.996570942109235
29750581	1080	D003550	update	0.00018163189847276483	0.9973210448457451	0.9969558242294949
29750581	1080	D003550	understanding	0.0025739516168231313	0.9973210448457451	0.9921454110303262
29750581	1080	D003550	role	0.000216816381041666	0.9973210448457451	0.9968850762027754
29750581	1080	D003550	respiratory	0.0004874354903115494	0.9973210448457451	0.9963409224572732
29750581	1080	D003550	expert	-0.001332177416426999	0.9973210448457451	0.999985477069328
29750581	1080	D003550	commentary	0.00013560165186437515	0.9973210448457451	0.9970483806316127
29750581	1080	D003550	drugs	0.012002239303169343	0.9973210448457451	0.9731872595825615
29750581	1080	D003550	developed	0.0001280007011716445	0.9973210448457451	0.9970636644221772
29750581	1080	D003550	people	-0.0013391384950147119	0.9973210448457451	0.999999325449048
29750581	1080	D003550	improve	0.0002077520040172234	0.9973210448457451	0.9969033026122918
29750581	1080	D003550	mutant	0.0029774087181978063	0.9973210448457451	0.9913341501646216
29750581	1080	D003550	function	0.006842284302435709	0.9973210448457451	0.9835627605878208
29750581	1080	D003550	enhance	0.0026340184788055496	0.9973210448457451	0.9943787550412863
29750581	1080	D003550	ion	0.00391673552237657	0.9973210448457451	0.989445376677326
29750581	1080	D003550	channel	0.0024337297498260276	0.9973210448457451	0.9924273654508164
29750581	1080	D003550	activity	0.002703636344053063	0.9973210448457451	0.9918846444117123
29750581	1080	D003550	might	-0.0013308426336843865	0.9973210448457451	0.9999828215634389
29750581	1080	D003550	beneficial	0.0004686438484692654	0.9973210448457451	0.9963787081935437
29750581	1080	D003550	patients	9.730265587939806e-05	0.9973210448457451	0.9971253912395126
29750581	1080	D003550	move	-0.0013341179108480683	0.9973210448457451	0.9999893375684185
29750581	1080	D003550	toward	0.0009662489921869842	0.9973210448457451	0.995378136935048
29750581	1080	D003550	personal	-0.0013357703207689388	0.9973210448457451	0.9999926248936569
29750581	1080	D003550	therapy	0.00011109862902594064	0.9973210448457451	0.9970976506616916
29750581	1080	D003550	using	-0.0013311177785121121	0.9973210448457451	0.9999833689572217
29750581	1080	D003550	example	0.00013932671274540168	0.9973210448457451	0.9970408903777422
29750581	1080	D003550	micro	8.081155536628681e-05	0.9973210448457451	0.9971585511081408
29750581	1080	D003550	conjunction	0.0003579410388894671	0.9973210448457451	0.9966013064743265
29750581	1080	D003550	potent	0.030962175547927188	0.9973210448457451	0.935063121379967
29750581	1080	D003550	correct	2.1043516118930154e-05	0.9973210448457451	0.9972787311002541
29750581	1080	D003550	could	0.0009125638011917333	0.9973210448457451	0.995486085696822
29750581	1080	D003550	treatment	-0.0013315671178258123	0.9973210448457451	0.9999842629040331
31263285	15194	D006816	all	0.014534264269244005	0.9074462360216303	0.9650494941342388
31263285	15194	D006816	selective	0.032701332108624546	0.9074462360216303	0.9209941748857267
31263285	15194	D006816	transcription	0.010271817722036414	0.9074462360216303	0.9700290008546524
31263285	15194	D006816	repression	0.004848893886586391	0.9074462360216303	0.8955455397876149
31263285	15194	D006816	mutant	0.14192120893881346	0.9074462360216303	0.70159102858458
31263285	15194	D006816	genes	0.014485594672346332	0.9074462360216303	0.9969766366606785
31263285	15194	D006816	treatment	0.09865260202855185	0.9074462360216303	0.8984147317022276
31263285	15194	D006816	disease	0.27539511726024085	0.9074462360216303	0.8534352575648849
31263285	15194	D006816	dominant	0.15390035941979008	0.9074462360216303	0.5297268075088096
31263285	15194	D006816	inherited	0.052057825769276166	0.9074462360216303	0.7796801133606946
31263285	15194	D006816	disorder	0.007903633066136315	0.9074462360216303	0.888048258160039
31263285	15194	D006816	caused	-0.009944724538115091	0.9074462360216303	0.9305442663858369
31263285	15194	D006816	expansion	-0.026489127098378206	0.9074462360216303	0.9644763268317743
31263285	15194	D006816	gene	0.001989846028033113	0.9074462360216303	0.9025625339473093
31263285	15194	D006816	codes	-0.007523658395486617	0.9074462360216303	0.9251430069267279
31263285	15194	D006816	path	0.04957917252865185	0.9074462360216303	0.9604640751419827
31263285	15194	D006816	protein	0.05109815063384596	0.9074462360216303	0.8633863999679582
31263285	15194	D006816	since	0.04501026123347223	0.9074462360216303	0.796977032347154
31263285	15194	D006816	normal	0.05946288604188388	0.9074462360216303	0.8916748730967846
31263285	15194	D006816	thought	-0.012444681534754256	0.9074462360216303	0.9359897543295141
31263285	15194	D006816	important	0.0007094361834753358	0.9074462360216303	0.9057050586078876
31263285	15194	D006816	brain	-0.014743227515311635	0.9074462360216303	0.9529477396723771
31263285	15194	D006816	function	-0.011285279839291971	0.9074462360216303	0.9334803565286484
31263285	15194	D006816	engineered	0.021434532695409056	0.9074462360216303	0.8548392150200395
31263285	15194	D006816	zinc	0.010568782174365467	0.9074462360216303	0.8815071519413337
31263285	15194	D006816	finger	0.005746739280311226	0.9074462360216303	0.893341947474451
31263285	15194	D006816	factors	-0.004101109213791056	0.9074462360216303	0.9172745591809454
31263285	15194	D006816	target	0.005859252419901495	0.9074462360216303	0.8930658051772761
31263285	15194	D006816	repeat	-0.00908562880517068	0.9074462360216303	0.928642520502506
31263285	15194	D006816	lower	-0.005482497061572331	0.9074462360216303	0.9204847517784652
31263285	15194	D006816	therapeutic	0.0437963524662916	0.9074462360216303	0.7999563426459395
31263285	15194	D006816	strategy	-0.0010876331223798148	0.9074462360216303	0.9100983634605259
31263285	15194	D006816	using	0.01247999745050666	0.9074462360216303	0.9289423064317681
31263285	15194	D006816	patient	-0.006794570103096924	0.9074462360216303	0.9234904470548417
31263285	15194	D006816	derived	-0.006528158399464427	0.9074462360216303	0.9228834867171872
31263285	15194	D006816	neurons	-0.0016336217136441202	0.9074462360216303	0.9114443291761858
31263285	15194	D006816	demonstrate	-0.003277939026709037	0.9074462360216303	0.9222637867497736
31263285	15194	D006816	wide	-0.005485481284242108	0.9074462360216303	0.9204916353196961
31263285	15194	D006816	dose	0.016375623993233654	0.9074462360216303	0.8672553530400428
31263285	15194	D006816	range	-0.00575755570515792	0.9074462360216303	0.9235290960237642
31263285	15194	D006816	preserving	-0.006466257427611768	0.9074462360216303	0.9227422181816913
31263285	15194	D006816	expression	-0.016353500897304987	0.9074462360216303	0.9442571274759083
31263285	15194	D006816	containing	0.037753370522541865	0.9074462360216303	0.8147877029813653
31263285	15194	D006816	minimal	0.03627336533787713	0.9074462360216303	0.8184200967889894
31263285	15194	D006816	affected	-0.000990889864157267	0.9074462360216303	0.9098638434296556
31263285	15194	D006816	viral	-0.022701530786805986	0.9074462360216303	0.9571094625498501
31263285	15194	D006816	delivered	-0.0030064070049378457	0.9074462360216303	0.9146959025518226
31263285	15194	D006816	active	0.009341070633990672	0.9074462360216303	0.8845203385456876
31263285	15194	D006816	well	0.004407986498397628	0.9074462360216303	0.8966276638796027
31263285	15194	D006816	tolerate	0.041955795120517676	0.9074462360216303	0.804473643784233
31263285	15194	D006816	beyond	-3.694179898781005e-05	0.9074462360216303	0.9075368825387202
31263285	15194	D006816	100	-0.009489707353802296	0.9074462360216303	0.9295390079872533
31263285	15194	D006816	days	0.00044951427952459155	0.9074462360216303	0.9063429879368923
31263285	15194	D006816	culture	-0.0019478247076817016	0.9074462360216303	0.912171993085089
31263285	15194	D006816	least	-0.014563779387169599	0.9074462360216303	0.9405075942739733
31263285	15194	D006816	nine	-0.018137809671454966	0.9074462360216303	0.9479380202659877
31263285	15194	D006816	months	0.002940317749796384	0.9074462360216303	0.9002297802298034
31263285	15194	D006816	mouse	0.00029270749225922586	0.9074462360216303	0.9434864249656817
31263285	15194	D006816	three	0.12466643628317192	0.9074462360216303	0.6014759624944166
31263285	15194	D006816	models	-0.021846171334580996	0.9074462360216303	0.9554159469643424
31263285	15194	D006816	improvements	-0.008811028671535565	0.9074462360216303	0.928031248678395
31263285	15194	D006816	molecular	-0.02110021744633082	0.9074462360216303	0.9539296851875768
31263285	15194	D006816	his	-0.004422430634714941	0.9074462360216303	0.9180255665427054
31263285	15194	D006816	electro	-0.0023456465260442393	0.9074462360216303	0.9131240619869414
31263285	15194	D006816	functional	-0.0017458390896844264	0.9074462360216303	0.9116869319346153
31263285	15194	D006816	end	-0.004776148591714971	0.9074462360216303	0.9188492610147827
31263285	15194	D006816	findings	-0.022870824494107884	0.9074462360216303	0.9574433050400628
31263285	15194	D006816	support	0.002709447978279997	0.9074462360216303	0.9007964065748413
31263285	15194	D006816	continued	-0.0011321092351340152	0.9074462360216303	0.9102060907886753
31263285	15194	D006816	development	0.006239726967435841	0.9074462360216303	0.8921320021036501
27608955	20208	D000686	over	0.0	4.081902591503773e-05	2.7014331420763503e-05
27608955	20208	D000686	genes	0.0	4.081902591503773e-05	0.0003698547136565479
27608955	20208	D000686	induce	0.0	4.081902591503773e-05	1.6193342263365702e-05
27608955	20208	D000686	like	0.0	4.081902591503773e-05	3.484369719183258e-05
27608955	20208	D000686	behavior	0.0	4.081902591503773e-05	3.076858274438897e-05
27608955	20208	D000686	mice	0.0	4.081902591503773e-05	5.0434945901244354e-05
27608955	20208	D000686	disease	0.0	4.081902591503773e-05	0.00011660843480478063
27608955	20208	D000686	disorder	0.0	4.081902591503773e-05	3.8737992187633694e-05
27608955	20208	D000686	characterized	0.0	4.081902591503773e-05	3.173895010212602e-05
27608955	20208	D000686	loss	-0.0	4.081902591503773e-05	4.229095698796981e-05
27608955	20208	D000686	memory	0.0	4.081902591503773e-05	4.020390101411776e-05
27608955	20208	D000686	cognitive	0.0	4.081902591503773e-05	3.105747381210052e-05
27608955	20208	D000686	abilities	0.0	4.081902591503773e-05	3.7095103964203785e-05
27608955	20208	D000686	beta	-0.0	4.081902591503773e-05	6.078349890185436e-05
27608955	20208	D000686	protein	-0.0	4.081902591503773e-05	4.194431202488843e-05
27608955	20208	D000686	aggregate	-0.0	4.081902591503773e-05	4.633809738491505e-05
27608955	20208	D000686	brain	-0.0	4.081902591503773e-05	9.786139662220076e-05
27608955	20208	D000686	patients	0.0	4.081902591503773e-05	3.6315321509233835e-05
27608955	20208	D000686	forming	-0.0	4.081902591503773e-05	5.774104226258279e-05
27608955	20208	D000686	plaque	-0.0	4.081902591503773e-05	6.601449419330522e-05
27608955	20208	D000686	known	0.0	4.081902591503773e-05	3.852997907155203e-05
27608955	20208	D000686	surrounded	-0.0	4.081902591503773e-05	4.953072026462877e-05
27608955	20208	D000686	activated	0.0	4.081902591503773e-05	3.7481475573556524e-05
27608955	20208	D000686	micro	0.0	4.081902591503773e-05	4.279551894358982e-05
27608955	20208	D000686	cells	-0.0	4.081902591503773e-05	6.764677739196174e-05
27608955	20208	D000686	serum	0.0	4.081902591503773e-05	3.441202377015711e-05
27608955	20208	D000686	elevated	0.0	4.081902591503773e-05	2.0911523943403366e-05
27608955	20208	D000686	several	-0.0	4.081902591503773e-05	4.20915324477486e-05
27608955	20208	D000686	hundred	-0.0	4.081902591503773e-05	4.803872664904823e-05
27608955	20208	D000686	1000	-0.0	4.081902591503773e-05	4.403502459477981e-05
27608955	20208	D000686	fold	0.0	4.081902591503773e-05	2.7784356923630324e-05
27608955	20208	D000686	part	-0.0	4.081902591503773e-05	4.8447486764045546e-05
27608955	20208	D000686	immune	0.0	4.081902591503773e-05	3.942715713266749e-05
27608955	20208	D000686	response	0.0	4.081902591503773e-05	4.00559673461255e-05
27608955	20208	D000686	various	-0.0	4.081902591503773e-05	4.4235055413309255e-05
27608955	20208	D000686	injuries	-0.0	4.081902591503773e-05	5.726210041637631e-05
27608955	20208	D000686	including	0.0	4.081902591503773e-05	3.511761683864603e-05
27608955	20208	D000686	trauma	-0.0	4.081902591503773e-05	4.282003989432689e-05
27608955	20208	D000686	infection	0.0	4.081902591503773e-05	3.491945045751309e-05
27608955	20208	D000686	inflammation	-0.0	4.081902591503773e-05	5.407997869545249e-05
27608955	20208	D000686	additionally	0.0	4.081902591503773e-05	4.933583262567503e-05
27608955	20208	D000686	continuous	0.0	4.081902591503773e-05	3.431948070686783e-05
27608955	20208	D000686	elevation	0.0	4.081902591503773e-05	3.5064815926291776e-05
27608955	20208	D000686	related	-0.0	4.081902591503773e-05	0.00015398425843449857
27608955	20208	D000686	development	-0.0	4.081902591503773e-05	6.129277698644682e-05
27608955	20208	D000686	study	-0.0	4.081902591503773e-05	4.741476541682068e-05
27608955	20208	D000686	designed	-0.0	4.081902591503773e-05	6.19620123786701e-05
27608955	20208	D000686	identify	0.0	4.081902591503773e-05	3.449104888679162e-05
27608955	20208	D000686	relationship	0.0	4.081902591503773e-05	2.4105924125794027e-05
27608955	20208	D000686	using	0.0	4.081902591503773e-05	5.055461726956835e-05
27608955	20208	D000686	liver	0.0	4.081902591503773e-05	4.6344003373313336e-05
27608955	20208	D000686	specific	0.0	4.081902591503773e-05	1.11082048255484e-05
27608955	20208	D000686	expressed	0.0	4.081902591503773e-05	3.117304817028583e-05
27608955	20208	D000686	acute	0.0	4.081902591503773e-05	1.9528417899539528e-05
27608955	20208	D000686	phase	0.0	4.081902591503773e-05	1.0855220491658059e-05
27608955	20208	D000686	detected	0.0	4.081902591503773e-05	2.9137257738609297e-05
27608955	20208	D000686	expression	-0.0	4.081902591503773e-05	6.30762377386711e-05
27608955	20208	D000686	result	0.0	4.081902591503773e-05	3.304667834187047e-05
27608955	20208	D000686	implies	0.0	4.081902591503773e-05	2.5397515169887836e-05
27608955	20208	D000686	derived	0.0	4.081902591503773e-05	1.299448895694729e-05
27608955	20208	D000686	migrate	0.0	4.081902591503773e-05	1.2215621143327178e-05
27608955	20208	D000686	tissues	-0.0	4.081902591503773e-05	4.673284963387334e-05
27608955	20208	D000686	thus	-0.0	4.081902591503773e-05	5.7275450921091234e-05
27608955	20208	D000686	confirmed	-0.0	4.081902591503773e-05	4.987141829002131e-05
27608955	20208	D000686	blood	-0.0	4.081902591503773e-05	4.3916787915557496e-05
27608955	20208	D000686	barrier	-0.0	4.081902591503773e-05	6.372235081825625e-05
27608955	20208	D000686	functioned	0.0	4.081902591503773e-05	2.423996894210793e-05
27608955	20208	D000686	normally	0.0	4.081902591503773e-05	2.4332820499342317e-05
27608955	20208	D000686	blue	0.0	4.081902591503773e-05	4.011604809219022e-05
27608955	20208	D000686	stain	0.0	4.081902591503773e-05	2.904727375185498e-05
27608955	20208	D000686	cars	-0.0	4.081902591503773e-05	4.093772649583328e-05
27608955	20208	D000686	further	-0.0	4.081902591503773e-05	7.242704414171542e-05
27608955	20208	D000686	results	0.0	4.081902591503773e-05	7.40197892486786e-05
27608955	20208	D000686	show	0.0	4.081902591503773e-05	3.526363760676728e-05
27608955	20208	D000686	increase	0.0	4.081902591503773e-05	1.8350979543891382e-05
27608955	20208	D000686	accumulation	-0.0	4.081902591503773e-05	5.078104222871373e-05
27608955	20208	D000686	form	0.0	4.081902591503773e-05	1.9138872638516767e-05
27608955	20208	D000686	compared	-0.0	4.081902591503773e-05	5.696873240969034e-05
27608955	20208	D000686	wild	-0.0	4.081902591503773e-05	5.037485218666398e-05
27608955	20208	D000686	type	-0.0	4.081902591503773e-05	4.689907343111985e-05
27608955	20208	D000686	number	-0.0	4.081902591503773e-05	5.341595725901584e-05
27608955	20208	D000686	levels	-0.0	4.081902591503773e-05	4.724663021442147e-05
27608955	20208	D000686	pro	-0.0	4.081902591503773e-05	4.95747056872244e-05
27608955	20208	D000686	inflammatory	-0.0	4.081902591503773e-05	6.360401023685323e-05
27608955	20208	D000686	increased	-0.0	4.081902591503773e-05	4.142896257471898e-05
27608955	20208	D000686	next	-0.0	4.081902591503773e-05	5.589472344952904e-05
27608955	20208	D000686	investigated	0.0	4.081902591503773e-05	1.923366310018369e-05
27608955	20208	D000686	depression	-0.0	4.081902591503773e-05	5.040195073281008e-05
27608955	20208	D000686	performing	0.0	4.081902591503773e-05	3.1811961690904344e-05
27608955	20208	D000686	social	-0.0	4.081902591503773e-05	7.195018186445272e-05
27608955	20208	D000686	interaction	-0.0	4.081902591503773e-05	6.452475907242447e-05
27608955	20208	D000686	tests	-0.0	4.081902591503773e-05	5.52420530525016e-05
27608955	20208	D000686	showed	-0.0	4.081902591503773e-05	5.4928972524114625e-05
27608955	20208	D000686	tendency	-0.0	4.081902591503773e-05	5.116650499491058e-05
27608955	20208	D000686	avoid	0.0	4.081902591503773e-05	3.186768650746765e-05
27608955	20208	D000686	stranger	0.0	4.081902591503773e-05	3.932673385106441e-05
27608955	20208	D000686	impaired	-0.0	4.081902591503773e-05	6.446164200560138e-05
27608955	20208	D000686	recognition	-0.0	4.081902591503773e-05	4.936567089621414e-05
27608955	20208	D000686	conclusion	-0.0	4.081902591503773e-05	9.20215514229843e-05
27608955	20208	D000686	mouse	0.0	4.081902591503773e-05	3.131709656943424e-05
27608955	20208	D000686	model	-0.0	4.081902591503773e-05	4.9158801269913205e-05
27608955	20208	D000686	valuable	0.0	4.081902591503773e-05	1.8183423599215246e-05
34237158	268903	D019636	odulation	-0.0	0.06966873115155778	0.07175045042592573
34237158	268903	D019636	mitochondrial	-0.0	0.06966873115155778	0.08287159434587286
34237158	268903	D019636	inflammatory	0.0	0.06966873115155778	0.0662560948245538
34237158	268903	D019636	home	-0.0	0.06966873115155778	0.11446739945862658
34237158	268903	D019636	genes	0.0	0.06966873115155778	0.07950828010207407
34237158	268903	D019636	mouse	0.0	0.06966873115155778	0.09637060667869725
34237158	268903	D019636	model	-0.0	0.06966873115155778	0.09193740203810566
34237158	268903	D019636	aims	-0.0	0.06966873115155778	0.08274609551263581
34237158	268903	D019636	inflammation	0.0	0.06966873115155778	0.08067439156635361
34237158	268903	D019636	core	0.0	0.06966873115155778	0.0639207038722664
34237158	268903	D019636	several	-0.0	0.06966873115155778	0.1272971432230075
34237158	268903	D019636	disease	0.0	0.06966873115155778	0.13978111892384268
34237158	268903	D019636	including	-0.0	0.06966873115155778	0.18543591742819965
34237158	268903	D019636	multiple	-0.0	0.06966873115155778	0.11678280259009624
34237158	268903	D019636	park	-0.0	0.06966873115155778	0.12611018098382432
34237158	268903	D019636	transcription	-0.0	0.06966873115155778	0.47812943940280367
34237158	268903	D019636	functions	0.0	0.06966873115155778	0.05963758700899116
34237158	268903	D019636	liver	-0.0	0.06966873115155778	0.08400792336679151
34237158	268903	D019636	tissue	-0.0	0.06966873115155778	0.07320492424829317
34237158	268903	D019636	role	-0.0	0.06966873115155778	0.07634054923395868
34237158	268903	D019636	nervous	0.0	0.06966873115155778	0.03610859368842849
34237158	268903	D019636	system	0.0	0.06966873115155778	0.04714845950220547
34237158	268903	D019636	remains	-0.0	0.06966873115155778	0.1091874454785466
34237158	268903	D019636	une	0.0	0.06966873115155778	0.060684605583607845
34237158	268903	D019636	investigated	0.0	0.06966873115155778	0.024835626135097988
34237158	268903	D019636	impact	0.0	0.06966873115155778	0.028313257854573
34237158	268903	D019636	linked	0.0	0.06966873115155778	0.05766248070660589
34237158	268903	D019636	genetic	0.0	0.06966873115155778	0.04900971688515571
34237158	268903	D019636	chronic	-0.0	0.06966873115155778	0.15345543192135933
34237158	268903	D019636	involving	-0.0	0.06966873115155778	0.07066738717179862
34237158	268903	D019636	convergence	-0.0	0.06966873115155778	0.07770256845055641
34237158	268903	D019636	red	0.0	0.06966873115155778	0.06862976363391765
34237158	268903	D019636	bio	-0.0	0.06966873115155778	0.0901140475529896
34237158	268903	D019636	failure	-0.0	0.06966873115155778	0.0864933471113865
34237158	268903	D019636	methods	-0.0	0.06966873115155778	0.12176258921144073
34237158	268903	D019636	results	-0.0	0.06966873115155778	0.08060645993330662
34237158	268903	D019636	provide	0.0	0.06966873115155778	0.016014031077047162
34237158	268903	D019636	evidence	0.0	0.06966873115155778	0.0011120528371552623
34237158	268903	D019636	dependent	-0.0	0.06966873115155778	0.07991167427358419
34237158	268903	D019636	mechanism	-0.0	0.06966873115155778	0.07106907478231442
34237158	268903	D019636	driven	0.0	0.06966873115155778	0.0575231021713085
34237158	268903	D019636	long	-0.0	0.06966873115155778	0.08794764609834378
34237158	268903	D019636	chain	-0.0	0.06966873115155778	0.07650210426388675
34237158	268903	D019636	fatty	-0.0	0.06966873115155778	0.09122106748850026
34237158	268903	D019636	acids	-0.0	0.06966873115155778	0.09464573361844614
34237158	268903	D019636	levels	-0.0	0.06966873115155778	0.08600669053846678
34237158	268903	D019636	increased	-0.0	0.06966873115155778	0.09030812838994942
34237158	268903	D019636	prevented	0.0	0.06966873115155778	0.06078248054262506
34237158	268903	D019636	associated	0.0	0.06966873115155778	0.060100070752065575
34237158	268903	D019636	disabilities	-0.0	0.06966873115155778	0.08070840216915906
34237158	268903	D019636	models	0.0	0.06966873115155778	0.06930855927125078
34237158	268903	D019636	conclusions	-0.0	0.06966873115155778	0.166408219495934
34237158	268903	D019636	together	0.0	0.06966873115155778	0.06175348495988842
34237158	268903	D019636	findings	0.0	0.06966873115155778	0.059890641966115585
34237158	268903	D019636	show	0.0	0.06966873115155778	0.037890553257143716
34237158	268903	D019636	over	0.0	0.06966873115155778	0.03246973629894067
34237158	268903	D019636	promotes	0.0	0.06966873115155778	0.010431277847138242
34237158	268903	D019636	under	0.0	0.06966873115155778	0.0429173585312687
34237158	268903	D019636	potential	0.0	0.06966873115155778	0.0626562179376108
34237158	268903	D019636	therapeutic	0.0	0.06966873115155778	0.05459397877982728
34237158	268903	D019636	target	0.0	0.06966873115155778	0.06388922520478914
34237158	268903	D019636	present	0.0	0.06966873115155778	0.06778489994613203
34237158	268903	D019636	metabolic	0.0	0.06966873115155778	0.06577711102213042
28004277	11666	D000326	acid	0.0	0.07147895262988933	0.07251608321271048
28004277	11666	D000326	arrests	0.0	0.07147895262988933	0.05881527658406731
28004277	11666	D000326	unfolded	0.0	0.07147895262988933	0.07082219987271536
28004277	11666	D000326	protein	0.0	0.07147895262988933	0.0666690395656622
28004277	11666	D000326	response	-0.0	0.07147895262988933	0.07492826402698743
28004277	11666	D000326	disease	0.0	0.07147895262988933	0.11450350781088056
28004277	11666	D000326	activation	0.0	0.07147895262988933	0.10248821233879608
28004277	11666	D000326	highly	0.0	0.07147895262988933	0.06329096951239281
28004277	11666	D000326	conserved	-0.0	0.07147895262988933	0.07426594455392199
28004277	11666	D000326	prominent	0.0	0.07147895262988933	0.06718379227231137
28004277	11666	D000326	path	0.0	0.07147895262988933	0.11251775097219406
28004277	11666	D000326	prevalent	0.0	0.07147895262988933	0.062078456963627716
28004277	11666	D000326	disorders	0.0	0.07147895262988933	0.05727451138303333
28004277	11666	D000326	park	-0.0	0.07147895262988933	0.08733306699428947
28004277	11666	D000326	lateral	-0.0	0.07147895262988933	0.09130771614530703
28004277	11666	D000326	classical	0.0	0.07147895262988933	0.06170901607845003
28004277	11666	D000326	characterized	0.0	0.07147895262988933	0.06239395485691746
28004277	11666	D000326	accumulation	0.0	0.07147895262988933	0.08256777294540019
28004277	11666	D000326	aggregate	-0.0	0.07147895262988933	0.08066156742273792
28004277	11666	D000326	proteins	0.0	0.07147895262988933	0.06869122336273427
28004277	11666	D000326	orchestrated	0.0	0.07147895262988933	0.06811665418285406
28004277	11666	D000326	three	0.0	0.07147895262988933	0.06553872506612864
