PMID	geneid	diseaseid	words	imp_score	org_prob	preturbed_prob
29750581	1080	D003550	features	0.0006834339532923102	0.9973210448457451	0.9959468139331878
29750581	1080	D003550	similarities	9.924860129212551e-06	0.9973210448457451	0.9973010881995664
29750581	1080	D003550	great	-4.349032470445371e-05	0.9973210448457451	0.997408478668387
29750581	1080	D003550	interest	0.0007836639708726263	0.9973210448457451	0.9957452740654925
29750581	1080	D003550	exploring	0.0005204316424455979	0.9973210448457451	0.9962745746674984
29750581	1080	D003550	common	0.0005707790696518446	0.9973210448457451	0.9999825683700959
29750581	1080	D003550	mechanisms	0.001580100360816297	0.9973210448457451	0.9941438208428751
29750581	1080	D003550	and	0.0007103600186409785	0.9973210448457451	0.9958926717133326
29750581	1080	D003550	factors	0.0016838419502328455	0.9973210448457451	0.9939352199994326
29750581	1080	D003550	affected	0.007364324249577254	0.9973210448457451	0.9825130564730402
29750581	1080	D003550	insults	0.0024104043191550788	0.9973210448457451	0.992474267609719
29750581	1080	D003550	involved	0.0021671364622149244	0.9973210448457451	0.9929634241806331
29750581	1080	D003550	various	-0.0013308770723273724	0.9973210448457451	0.9999828900783267
29750581	1080	D003550	molecular	0.00017984395464659225	0.9973210448457451	0.9969594193796393
29750581	1080	D003550	cellular	-0.0013302546209217874	0.9973210448457451	0.9999816517226943
29750581	1080	D003550	clinical	0.00036030249869909657	0.9973210448457451	0.9965965581134154
29750581	1080	D003550	studies	0.0001084417996342849	0.9973210448457451	0.9971029929439441
29750581	1080	D003550	confirmed	0.00150513358614717	0.9973210448457451	0.9942945620500814
29750581	1080	D003550	protein	0.009896193867523606	0.9973210448457451	0.977422040027654
29750581	1080	D003550	air	0.006343768868538016	0.9973210448457451	0.984565162233728
29750581	1080	D003550	review	0.0005561038123577562	0.9973210448457451	0.9962028460119712
29750581	1080	D003550	provides	0.00037304187666285825	0.9973210448457451	0.996570942109235
29750581	1080	D003550	update	0.00018163189847276483	0.9973210448457451	0.9969558242294949
29750581	1080	D003550	understanding	0.0025739516168231313	0.9973210448457451	0.9921454110303262
29750581	1080	D003550	role	0.000216816381041666	0.9973210448457451	0.9968850762027754
29750581	1080	D003550	respiratory	0.0004874354903115494	0.9973210448457451	0.9963409224572732
29750581	1080	D003550	expert	-0.001332177416426999	0.9973210448457451	0.999985477069328
29750581	1080	D003550	commentary	0.00013560165186437515	0.9973210448457451	0.9970483806316127
29750581	1080	D003550	drugs	0.0012002239303169343	0.9973210448457451	0.9731872595825615
29750581	1080	D003550	developed	0.01280007011716445	0.9973210448457451	0.9920636644221772
29750581	1080	D003550	people	-0.0013391384950147119	0.9973210448457451	0.999999325449048
29750581	1080	D003550	improve	0.002077520040172234	0.9973210448457451	0.9969033026122918
29750581	1080	D003550	mutant	0.0079774087181978063	0.9973210448457451	0.9913341501646216
29750581	1080	D003550	function	0.006842284302435709	0.9973210448457451	0.9835627605878208
29750581	1080	D003550	enhance	0.0026340184788055496	0.9973210448457451	0.9943787550412863
29750581	1080	D003550	ion	0.00391673552237657	0.9973210448457451	0.989445376677326
29750581	1080	D003550	channel	0.0024337297498260276	0.9973210448457451	0.9924273654508164
29750581	1080	D003550	activity	0.002703636344053063	0.9973210448457451	0.9918846444117123
29750581	1080	D003550	might	-0.0013308426336843865	0.9973210448457451	0.9999828215634389
29750581	1080	D003550	beneficial	0.0004686438484692654	0.9973210448457451	0.9963787081935437
29750581	1080	D003550	patients	9.730265587939806e-05	0.9973210448457451	0.9971253912395126
29750581	1080	D003550	move	-0.0013341179108480683	0.9973210448457451	0.9999893375684185
29750581	1080	D003550	toward	0.0009662489921869842	0.9973210448457451	0.995378136935048
29750581	1080	D003550	personal	-0.0013357703207689388	0.9973210448457451	0.9999926248936569
29750581	1080	D003550	therapy	0.00011109862902594064	0.9973210448457451	0.9970976506616916
29750581	1080	D003550	using	-0.0013311177785121121	0.9973210448457451	0.9999833689572217
29750581	1080	D003550	example	0.00013932671274540168	0.9973210448457451	0.9970408903777422
29750581	1080	D003550	micro	8.081155536628681e-05	0.9973210448457451	0.9971585511081408
29750581	1080	D003550	conjunction	0.0003579410388894671	0.9973210448457451	0.9966013064743265
29750581	1080	D003550	potent	0.0030962175547927188	0.9973210448457451	0.935063121379967
29750581	1080	D003550	correct	2.1043516118930154e-05	0.9973210448457451	0.9972787311002541
29750581	1080	D003550	could	0.0009125638011917333	0.9973210448457451	0.995486085696822
29750581	1080	D003550	treatment	-0.0013315671178258123	0.9973210448457451	0.9999842629040331
