PMID	geneid	diseaseid	words	imp_score	org_prob	preturbed_prob
29750581	1080	D003550	interest	2.324345047099996e-06	0.9999492168426514	0.9999445676803589
29750581	1080	D003550	exploring	-7.926863972329556e-06	0.9999492168426514	0.9999650716781616
29750581	1080	D003550	common	7.151830914153834e-06	0.9999492168426514	0.9999669790267944
29750581	1080	D003550	mechanisms	-6.25800872455784e-06	0.9999492168426514	0.9999617338180542
29750581	1080	D003550	and	-7.330841683028666e-06	0.9999492168426514	0.9999638795852661
29750581	1080	D003550	factors	8.224605551276909e-06	0.9999492168426514	0.9999327659606934
29750581	1080	D003550	affected	1.191971819025639e-07	0.9999492168426514	0.9999489784240723
29750581	1080	D003550	insults	2.5567795518099956e-05	0.9999492168426514	0.9998980760574341
29750581	1080	D003550	involved	1.3230887191184593e-05	0.9999492168426514	0.9999227523803711
29750581	1080	D003550	various	7.986211187471781e-06	0.9999492168426514	0.9999332427978516
29750581	1080	D003550	molecular	-3.2183653502215748e-06	0.9999492168426514	0.9999556541442871
29750581	1080	D003550	cellular	2.14554927424615e-06	0.9999492168426514	0.9999449253082275
29750581	1080	D003550	clinical	-5.781197032206364e-06	0.9999492168426514	0.9999607801437378
29750581	1080	D003550	studies	1.162172523549998e-05	0.9999492168426514	0.999925971031189
29750581	1080	D003550	confirmed	1.770078151253074e-05	0.9999492168426514	0.9999138116836548
29750581	1080	D003550	protein	8.284204142228191e-06	0.9999492168426514	0.9999326467514038
29750581	1080	D003550	air	1.2038915372158954e-05	0.9999492168426514	0.9999251365661621
29750581	1080	D003550	review	3.337521093271789e-06	0.9999492168426514	0.9999425411224365
29750581	1080	D003550	provides	-1.0727792414400028e-06	0.9999492168426514	0.9999513626098633
29750581	1080	D003550	update	3.0395281385153794e-06	0.9999492168426514	0.9999431371688843
29750581	1080	D003550	understanding	-5.960001203675347e-06	0.9999492168426514	0.9999611377716064
29750581	1080	D003550	role	7.6286196417640895e-06	0.9999492168426514	0.9999339580535889
29750581	1080	D003550	respiratory	6.73464077749486e-06	0.9999492168426514	0.9999357461929321
29750581	1080	D003550	expert	1.3052091418330747e-05	0.9999492168426514	0.9999231100082397
29750581	1080	D003550	commentary	-4.529574994194263e-06	0.9999492168426514	0.9999582767486572
29750581	1080	D003550	drugs	-3.873968452694498e-06	0.9999492168426514	0.9999569654464722
29750581	1080	D003550	developed	-1.728371088915992e-06	0.9999492168426514	0.9999526739120483
29750581	1080	D003550	people	8.105408369374345e-06	0.9999492168426514	0.9999330043792725
29750581	1080	D003550	improve	2.383943638051278e-06	0.9999492168426514	0.9999444484710693
29750581	1080	D003550	mutant	3.188524615893584e-05	0.9999492168426514	0.9998854398727417
29750581	1080	D003550	function	4.767887276102556e-07	0.9999492168426514	0.999948263168335
29750581	1080	D003550	enhance	1.686640123921279e-05	0.9999492168426514	0.9999361038208008
29750581	1080	D003550	ion	5.542668958469221e-06	0.9999492168426514	0.9999381303787231
29750581	1080	D003550	channel	-1.2515766769638503e-06	0.9999492168426514	0.9999517202377319
29750581	1080	D003550	activity	1.007216187076665e-05	0.9999492168426514	0.9999290704727173
29750581	1080	D003550	might	5.006281639907684e-06	0.9999492168426514	0.9999392032623291
29750581	1080	D003550	beneficial	7.5094224598615256e-06	0.9999492168426514	0.999934196472168
29750581	1080	D003550	patients	6.913436550348706e-06	0.9999492168426514	0.9999353885650635
29750581	1080	D003550	move	1.0131760461717931e-06	0.9999492168426514	0.999947190284729
29750581	1080	D003550	toward	-5.721595698560122e-06	0.9999492168426514	0.9999606609344482
29750581	1080	D003550	personal	1.8892753331556378e-05	0.9999492168426514	0.9999114274978638
29750581	1080	D003550	therapy	1.0012563279815367e-05	0.9999492168426514	0.9999291896820068
29750581	1080	D003550	using	9.058985824594856e-06	0.9999492168426514	0.9999310970306396
29750581	1080	D003550	example	-5.900399784763977e-06	0.9999492168426514	0.9999610185623169
29750581	1080	D003550	micro	-8.046068771250248e-06	0.9999492168426514	0.9999653100967407
29750581	1080	D003550	conjunction	3.7547112299307628e-06	0.9999492168426514	0.9999417066574097
29750581	1080	D003550	potent	-5.483190648192249e-06	0.9999492168426514	0.99996018409729
29750581	1080	D003550	correct	2.902451379327431e-05	0.9999492168426514	0.9998911619186401
29750581	1080	D003550	could	8.224605551276909e-06	0.9999492168426514	0.9999327659606934
29750581	1080	D003550	treatment	-9.595741502721467e-06	0.9999492168426514	0.999968409538269
31263285	15194	D006816	all	0.00020627272822082432	0.9988011121749878	0.9989506006240845
31263285	15194	D006816	selective	0.00019577773354484407	0.9988011121749878	0.9989615678787231
31263285	15194	D006816	transcription	0.0005118762700746515	0.9988011121749878	0.9988692402839661
31263285	15194	D006816	repression	0.0006627901311944129	0.9988011121749878	0.99747234582901
31263285	15194	D006816	mutant	0.0014463172974572558	0.9988011121749878	0.9970748424530029
31263285	15194	D006816	genes	0.005761306114166587	0.9988011121749878	0.9989516735076904
31263285	15194	D006816	treatment	0.0031012857921837167	0.9988011121749878	0.9969026446342468
31263285	15194	D006816	disease	0.0001014714357765456	0.9988011121749878	0.9993245601654053
31263285	15194	D006816	dominant	0.001405437360688211	0.9988011121749878	0.9959834814071655
31263285	15194	D006816	inherited	0.0005127087342415848	0.9988011121749878	0.9977732300758362
31263285	15194	D006816	disorder	0.0004242891473680288	0.9988011121749878	0.9979504942893982
31263285	15194	D006816	caused	-6.355107887756617e-05	0.9988011121749878	0.9989284873008728
31263285	15194	D006816	expansion	-0.0002930744913953731	0.9988011121749878	0.9993879795074463
31263285	15194	D006816	gene	0.0006217020783836347	0.9988011121749878	0.9975547194480896
31263285	15194	D006816	codes	0.00016093316198606544	0.9988011121749878	0.9984784722328186
31263285	15194	D006816	path	0.0006666848742611364	0.9988011121749878	0.9989155530929565
31263285	15194	D006816	protein	0.0002576773905289542	0.9988011121749878	0.9991787075996399
31263285	15194	D006816	since	-8.131073539630052e-05	0.9988011121749878	0.9989640712738037
31263285	15194	D006816	normal	5.449667207102493e-05	0.9988011121749878	0.9994200468063354
31263285	15194	D006816	thought	-0.00017368986326005142	0.9988011121749878	0.9991490840911865
31263285	15194	D006816	important	7.117568627279525e-05	0.9988011121749878	0.9986584186553955
31263285	15194	D006816	brain	-6.807256016472252e-05	0.9988011121749878	0.9992213249206543
31263285	15194	D006816	function	-9.645455311257933e-05	0.9988011121749878	0.9989944100379944
31263285	15194	D006816	engineered	-5.917848667991166e-05	0.9988011121749878	0.9989197254180908
31263285	15194	D006816	zinc	-9.734717349019206e-05	0.9988011121749878	0.9989961981773376
31263285	15194	D006816	finger	-2.3608545063780184e-05	0.9988011121749878	0.9988484382629395
31263285	15194	D006816	factors	9.903350500195529e-05	0.9988011121749878	0.998602569103241
31263285	15194	D006816	target	-8.767746001581145e-05	0.9988011121749878	0.9989768266677856
31263285	15194	D006816	repeat	-0.0002989155892123563	0.9988011121749878	0.9993996620178223
31263285	15194	D006816	lower	4.2634057692225724e-05	0.9988011121749878	0.9987156391143799
31263285	15194	D006816	therapeutic	0.0004839292587561772	0.9988011121749878	0.9978309273719788
31263285	15194	D006816	strategy	-2.2419090555558796e-05	0.9988011121749878	0.9988460540771484
31263285	15194	D006816	using	2.1346759709217622e-05	0.9988011121749878	0.9993599057197571
31263285	15194	D006816	patient	0.00010480129244427872	0.9988011121749878	0.9985910058021545
31263285	15194	D006816	derived	-0.0002570206969210176	0.9988011121749878	0.9993158578872681
31263285	15194	D006816	neurons	1.4241083427180001e-05	0.9988011121749878	0.9993138313293457
31263285	15194	D006816	demonstrate	1.2992387176780085e-05	0.9988011121749878	0.9992223978042603
31263285	15194	D006816	wide	-1.668013231537202e-05	0.9988011121749878	0.9988345503807068
31263285	15194	D006816	dose	0.0001230560423906013	0.9988011121749878	0.9985544085502625
31263285	15194	D006816	range	9.959839140094573e-06	0.9988011121749878	0.9988283514976501
31263285	15194	D006816	preserving	-0.0001016318403195271	0.9988011121749878	0.9990047812461853
31263285	15194	D006816	expression	-0.00020906442273371795	0.9988011121749878	0.9992198944091797
31263285	15194	D006816	containing	0.0014168837429835435	0.9988011121749878	0.995960533618927
31263285	15194	D006816	minimal	-0.00014332576802189578	0.9988011121749878	0.9990882873535156
31263285	15194	D006816	affected	-1.9951008720653363e-05	0.9988011121749878	0.9988411068916321
31263285	15194	D006816	viral	5.503182760691061e-05	0.9988011121749878	0.9986907839775085
31263285	15194	D006816	delivered	-9.609750675210194e-05	0.9988011121749878	0.9989936947822571
31263285	15194	D006816	active	-0.0001377895828795772	0.9988011121749878	0.9990772008895874
31263285	15194	D006816	well	7.524881451814736e-05	0.9988011121749878	0.9986502528190613
31263285	15194	D006816	tolerate	-0.00010541080069970121	0.9988011121749878	0.9990123510360718
31263285	15194	D006816	beyond	4.834238340833963e-05	0.9988011121749878	0.998704195022583
31263285	15194	D006816	100	-6.777508924571407e-05	0.9988011121749878	0.9989369511604309
31263285	15194	D006816	days	-5.691788697959055e-05	0.9988011121749878	0.9989151954650879
31263285	15194	D006816	culture	-0.0003274991815338524	0.9988011121749878	0.9994568228721619
31263285	15194	D006816	least	-0.00016395468646734912	0.9988011121749878	0.999129593372345
31263285	15194	D006816	nine	-0.0002428106136669328	0.9988011121749878	0.9992874264717102
31263285	15194	D006816	months	-0.00018113317145207475	0.9988011121749878	0.9991639852523804
31263285	15194	D006816	mouse	0.00013711874063915275	0.9988011121749878	0.9995229244232178
31263285	15194	D006816	three	0.0013771335790124795	0.9988011121749878	0.9960402250289917
31263285	15194	D006816	models	0.00012430473864100122	0.9988011121749878	0.9985519051551819
31263285	15194	D006816	improvements	-8.345277464627543e-05	0.9988011121749878	0.9989683628082275
31263285	15194	D006816	molecular	-6.0933454218314864e-05	0.9988011121749878	0.9989232420921326
31263285	15194	D006816	his	-0.00016779507831188312	0.9988011121749878	0.999137282371521
31263285	15194	D006816	electro	-0.00012853339233842576	0.9988011121749878	0.9990586638450623
31263285	15194	D006816	functional	0.00013958640227684782	0.9988011121749878	0.9985212683677673
31263285	15194	D006816	end	2.539015709146497e-05	0.9988011121749878	0.9987502098083496
31263285	15194	D006816	findings	0.00026968865922327723	0.9988011121749878	0.9982604384422302
31263285	15194	D006816	support	-4.4871962241899155e-05	0.9988011121749878	0.9988910555839539
31263285	15194	D006816	continued	-0.00028172089349354223	0.9988011121749878	0.9993652701377869
31263285	15194	D006816	development	-4.36228219307111e-05	0.9988011121749878	0.9988885521888733
27608955	20208	D000686	over	0.0	0.0133074801415205	0.009552869014441967
27608955	20208	D000686	genes	0.0	0.0133074801415205	0.03512318432331085
27608955	20208	D000686	induce	0.0	0.0133074801415205	0.010719864629209042
27608955	20208	D000686	like	0.0	0.0133074801415205	0.011143676936626434
27608955	20208	D000686	behavior	0.0	0.0133074801415205	0.012207499705255032
27608955	20208	D000686	mice	-0.0	0.0133074801415205	0.013466463424265385
27608955	20208	D000686	disease	-0.0	0.0133074801415205	0.013611940667033195
27608955	20208	D000686	disorder	0.0	0.0133074801415205	0.008694744668900967
27608955	20208	D000686	characterized	0.0	0.0133074801415205	0.010867524892091751
27608955	20208	D000686	loss	0.0	0.0133074801415205	0.009187025018036366
27608955	20208	D000686	memory	-0.0	0.0133074801415205	0.014136236160993576
27608955	20208	D000686	cognitive	0.0	0.0133074801415205	0.010628866963088512
27608955	20208	D000686	abilities	0.0	0.0133074801415205	0.00847055297344923
27608955	20208	D000686	beta	0.0	0.0133074801415205	0.008942851796746254
27608955	20208	D000686	protein	0.0	0.0133074801415205	0.007986229844391346
27608955	20208	D000686	aggregate	0.0	0.0133074801415205	0.012725834734737873
27608955	20208	D000686	brain	0.0	0.0133074801415205	0.013929527252912521
27608955	20208	D000686	patients	0.0	0.0133074801415205	0.009676030836999416
27608955	20208	D000686	forming	0.0	0.0133074801415205	0.008439926430583
27608955	20208	D000686	plaque	0.0	0.0133074801415205	0.010649646632373333
27608955	20208	D000686	known	0.0	0.0133074801415205	0.006793742999434471
27608955	20208	D000686	surrounded	0.0	0.0133074801415205	0.009031159803271294
27608955	20208	D000686	activated	0.0	0.0133074801415205	0.011615555733442307
27608955	20208	D000686	micro	-0.0	0.0133074801415205	0.013468732126057148
27608955	20208	D000686	cells	0.0	0.0133074801415205	0.010643679648637772
27608955	20208	D000686	serum	0.0	0.0133074801415205	0.01171876024454832
27608955	20208	D000686	elevated	0.0	0.0133074801415205	0.008533818647265434
27608955	20208	D000686	several	0.0	0.0133074801415205	0.01095091737806797
27608955	20208	D000686	hundred	0.0	0.0133074801415205	0.011067795567214489
27608955	20208	D000686	1000	-0.0	0.0133074801415205	0.013339989818632603
27608955	20208	D000686	fold	0.0	0.0133074801415205	0.011134915985167027
27608955	20208	D000686	part	0.0	0.0133074801415205	0.011092844419181347
27608955	20208	D000686	immune	-0.0	0.0133074801415205	0.014358028769493103
27608955	20208	D000686	response	0.0	0.0133074801415205	0.010414671152830124
27608955	20208	D000686	various	0.0	0.0133074801415205	0.012225660495460033
27608955	20208	D000686	injuries	0.0	0.0133074801415205	0.010969971306622028
27608955	20208	D000686	including	0.0	0.0133074801415205	0.011243913322687149
27608955	20208	D000686	trauma	0.0	0.0133074801415205	0.010647265240550041
27608955	20208	D000686	infection	0.0	0.0133074801415205	0.011767596937716007
27608955	20208	D000686	inflammation	0.0	0.0133074801415205	0.010321847163140774
27608955	20208	D000686	additionally	0.0	0.0133074801415205	0.011931098997592926
27608955	20208	D000686	continuous	0.0	0.0133074801415205	0.009232144802808762
27608955	20208	D000686	elevation	0.0	0.0133074801415205	0.00827408954501152
27608955	20208	D000686	related	-0.0	0.0133074801415205	0.01454339548945427
27608955	20208	D000686	development	-0.0	0.0133074801415205	0.015885595232248306
27608955	20208	D000686	study	-0.0	0.0133074801415205	0.014143089763820171
27608955	20208	D000686	designed	0.0	0.0133074801415205	0.009967869147658348
27608955	20208	D000686	identify	0.0	0.0133074801415205	0.005072674714028835
27608955	20208	D000686	relationship	-0.0	0.0133074801415205	0.016923503950238228
27608955	20208	D000686	using	0.0	0.0133074801415205	0.011630247347056866
27608955	20208	D000686	liver	0.0	0.0133074801415205	0.010429696179926395
27608955	20208	D000686	specific	0.0	0.0133074801415205	0.0058547379449009895
27608955	20208	D000686	expressed	0.0	0.0133074801415205	0.010542243719100952
27608955	20208	D000686	acute	0.0	0.0133074801415205	0.0040838164277374744
27608955	20208	D000686	phase	0.0	0.0133074801415205	0.00938804354518652
27608955	20208	D000686	detected	0.0	0.0133074801415205	0.009418477304279804
27608955	20208	D000686	expression	0.0	0.0133074801415205	0.004547555465251207
27608955	20208	D000686	result	0.0	0.0133074801415205	0.00971210841089487
27608955	20208	D000686	implies	0.0	0.0133074801415205	0.010021733120083809
27608955	20208	D000686	derived	0.0	0.0133074801415205	0.006748801562935114
27608955	20208	D000686	migrate	-0.0	0.0133074801415205	0.01885455660521984
27608955	20208	D000686	tissues	0.0	0.0133074801415205	0.010782167315483093
27608955	20208	D000686	thus	0.0	0.0133074801415205	0.010558780282735825
27608955	20208	D000686	confirmed	0.0	0.0133074801415205	0.01045165304094553
27608955	20208	D000686	blood	0.0	0.0133074801415205	0.011392032727599144
27608955	20208	D000686	barrier	0.0	0.0133074801415205	0.009146222844719887
27608955	20208	D000686	functioned	-0.0	0.0133074801415205	0.013401332311332226
27608955	20208	D000686	normally	0.0	0.0133074801415205	0.013304531574249268
27608955	20208	D000686	blue	0.0	0.0133074801415205	0.00940913986414671
27608955	20208	D000686	stain	0.0	0.0133074801415205	0.012839972972869873
27608955	20208	D000686	cars	-0.0	0.0133074801415205	0.013521281071007252
27608955	20208	D000686	further	0.0	0.0133074801415205	0.006505985744297504
27608955	20208	D000686	results	0.0	0.0133074801415205	0.01261718850582838
27608955	20208	D000686	show	0.0	0.0133074801415205	0.011491411365568638
27608955	20208	D000686	increase	0.0	0.0133074801415205	0.01089975144714117
27608955	20208	D000686	accumulation	0.0	0.0133074801415205	0.010705315507948399
27608955	20208	D000686	form	0.0	0.0133074801415205	0.012397076934576035
27608955	20208	D000686	compared	0.0	0.0133074801415205	0.010459497570991516
27608955	20208	D000686	wild	0.0	0.0133074801415205	0.009912495501339436
27608955	20208	D000686	type	0.0	0.0133074801415205	0.009491315111517906
27608955	20208	D000686	number	0.0	0.0133074801415205	0.011392032727599144
27608955	20208	D000686	levels	0.0	0.0133074801415205	0.011002570390701294
27608955	20208	D000686	pro	0.0	0.0133074801415205	0.01089513674378395
27608955	20208	D000686	inflammatory	0.0	0.0133074801415205	0.012586371041834354
27608955	20208	D000686	increased	0.0	0.0133074801415205	0.011844617314636707
27608955	20208	D000686	next	0.0	0.0133074801415205	0.009882980957627296
27608955	20208	D000686	investigated	0.0	0.0133074801415205	0.011159662157297134
27608955	20208	D000686	depression	0.0	0.0133074801415205	0.005535566247999668
27608955	20208	D000686	performing	0.0	0.0133074801415205	0.011940929107367992
27608955	20208	D000686	social	0.0	0.0133074801415205	0.01226484403014183
27608955	20208	D000686	interaction	0.0	0.0133074801415205	0.013125668279826641
27608955	20208	D000686	tests	0.0	0.0133074801415205	0.011583628132939339
27608955	20208	D000686	showed	-0.0	0.0133074801415205	0.014642944559454918
27608955	20208	D000686	tendency	0.0	0.0133074801415205	0.009710622020065784
27608955	20208	D000686	avoid	0.0	0.0133074801415205	0.010833506472408772
27608955	20208	D000686	stranger	0.0	0.0133074801415205	0.00927746668457985
27608955	20208	D000686	impaired	0.0	0.0133074801415205	0.007847300730645657
27608955	20208	D000686	recognition	0.0	0.0133074801415205	0.008283642120659351
27608955	20208	D000686	conclusion	0.0	0.0133074801415205	0.010492576286196709
27608955	20208	D000686	mouse	0.0	0.0133074801415205	0.008433966897428036
27608955	20208	D000686	model	0.0	0.0133074801415205	0.010759984143078327
27608955	20208	D000686	valuable	-0.0	0.0133074801415205	0.015127957798540592
34237158	268903	D019636	odulation	-0.014246675264082853	0.8418034911155701	0.879358172416687
34237158	268903	D019636	mitochondrial	0.060486948609348445	0.8418034911155701	0.879358172416687
34237158	268903	D019636	inflammatory	0.027445935232382368	0.8418034911155701	0.8287368416786194
34237158	268903	D019636	home	0.036736118857554345	0.8418034911155701	0.734326183795929
34237158	268903	D019636	genes	0.1488466789459988	0.8418034911155701	0.7668560147285461
34237158	268903	D019636	mouse	0.03298932688398892	0.8418034911155701	0.8161407709121704
34237158	268903	D019636	model	0.010285387998621331	0.8418034911155701	0.8369585871696472
34237158	268903	D019636	aims	0.007657729817811543	0.8418034911155701	0.8193995952606201
34237158	268903	D019636	inflammation	0.014814832047161275	0.8418034911155701	0.8101404309272766
34237158	268903	D019636	core	0.009694609550315647	0.8418034911155701	0.9008046388626099
34237158	268903	D019636	several	0.025732600314608334	0.8418034911155701	0.7665187120437622
34237158	268903	D019636	disease	0.04224675060348204	0.8418034911155701	0.8183069825172424
34237158	268903	D019636	including	-0.016914414914459996	0.8418034911155701	0.8856616616249084
34237158	268903	D019636	multiple	0.0188163893319917	0.8418034911155701	0.7867531776428223
34237158	268903	D019636	park	0.045009584141368464	0.8418034911155701	0.7101208567619324
34237158	268903	D019636	transcription	-0.0023356858841054873	0.8418034911155701	0.8485054969787598
34237158	268903	D019636	functions	0.013254539673827281	0.8418034911155701	0.8030252456665039
34237158	268903	D019636	liver	0.007496884385389535	0.8418034911155701	0.8198701739311218
34237158	268903	D019636	tissue	-0.0034962758237426783	0.8418034911155701	0.8517433404922485
34237158	268903	D019636	role	0.010894767065014577	0.8418034911155701	0.8099291324615479
34237158	268903	D019636	nervous	0.04205330824998654	0.8418034911155701	0.718769907951355
34237158	268903	D019636	system	0.006840932468012539	0.8418034911155701	0.8217892646789551
34237158	268903	D019636	remains	0.14315983028205537	0.8418034911155701	0.4229668378829956
34237158	268903	D019636	une	0.0008945817527106215	0.8418034911155701	0.8391862511634827
34237158	268903	D019636	investigated	-0.045898395614862864	0.8418034911155701	0.9449561238288879
34237158	268903	D019636	impact	0.14423951161377424	0.8418034911155701	0.4198080599308014
34237158	268903	D019636	linked	0.02124750845180401	0.8418034911155701	0.7796405553817749
34237158	268903	D019636	genetic	0.019999881670791808	0.8418034911155701	0.8519487977027893
34237158	268903	D019636	chronic	0.04742118585468802	0.8418034911155701	0.7343131899833679
34237158	268903	D019636	involving	0.0029958404043348708	0.8418034911155701	0.8330386877059937
34237158	268903	D019636	convergence	0.018358871171649582	0.8418034911155701	0.7880917191505432
34237158	268903	D019636	red	0.03105630909125523	0.8418034911155701	0.7846472263336182
34237158	268903	D019636	bio	0.15721801648533607	0.8418034911155701	0.4476071000099182
34237158	268903	D019636	failure	0.007411582317555343	0.8418034911155701	0.8301230669021606
34237158	268903	D019636	methods	0.059220945314081064	0.8418034911155701	0.66854327917099
34237158	268903	D019636	results	-0.006383680562741745	0.8418034911155701	0.8595577478408813
34237158	268903	D019636	provide	0.02241099443029526	0.8418034911155701	0.7762365937232971
34237158	268903	D019636	evidence	0.009477106594452778	0.8418034911155701	0.8140767216682434
34237158	268903	D019636	dependent	0.006647347502987344	0.8418034911155701	0.8223556280136108
34237158	268903	D019636	mechanism	0.028055803252591716	0.8418034911155701	0.7597218155860901
34237158	268903	D019636	driven	0.004393800110722879	0.8418034911155701	0.8289487361907959
34237158	268903	D019636	long	0.00816375627132615	0.8418034911155701	0.817919135093689
34237158	268903	D019636	chain	0.004082866229833115	0.8418034911155701	0.8298584222793579
34237158	268903	D019636	fatty	0.010771428464902755	0.8418034911155701	0.8102899789810181
34237158	268903	D019636	acids	0.011071809092594975	0.8418034911155701	0.8094111680984497
34237158	268903	D019636	levels	0.018000895859035637	0.8418034911155701	0.7891390323638916
34237158	268903	D019636	increased	0.020385442127864195	0.8418034911155701	0.7821626663208008
34237158	268903	D019636	prevented	-0.0034896147415608425	0.8418034911155701	0.8517249226570129
34237158	268903	D019636	associated	0.018236103017656546	0.8418034911155701	0.7884508967399597
34237158	268903	D019636	disabilities	0.010164575659892705	0.8418034911155701	0.8120654225349426
34237158	268903	D019636	models	0.007362462832112726	0.8418034911155701	0.8202634453773499
34237158	268903	D019636	conclusions	0.048587401825319176	0.8418034911155701	0.6996533870697021
34237158	268903	D019636	together	0.030292339126670953	0.8418034911155701	0.7531784772872925
34237158	268903	D019636	findings	0.003685448642720246	0.8418034911155701	0.8310211300849915
34237158	268903	D019636	show	0.012419936255891884	0.8418034911155701	0.8054670095443726
34237158	268903	D019636	over	0.04108740035935199	0.8418034911155701	0.721595823764801
34237158	268903	D019636	promotes	0.017023375315268652	0.8418034911155701	0.7919989228248596
34237158	268903	D019636	under	-0.007569853098637225	0.8418034911155701	0.8626757264137268
34237158	268903	D019636	potential	0.01612422999360774	0.8418034911155701	0.7946295142173767
34237158	268903	D019636	therapeutic	-0.008290806435667264	0.8418034911155701	0.8645462989807129
34237158	268903	D019636	target	0.0066059290401483395	0.8418034911155701	0.8224768042564392
34237158	268903	D019636	present	-0.010956227304674826	0.8418034911155701	0.8713104128837585
34237158	268903	D019636	metabolic	0.023603593533920275	0.8418034911155701	0.7727474570274353
28004277	11666	D000326	acid	0.03129148659846237	0.9376139640808105	0.8837972283363342
28004277	11666	D000326	arrests	-0.017972123362202552	0.9376139640808105	0.9754168391227722
28004277	11666	D000326	unfolded	0.044065674658810394	0.9376139640808105	0.9138986468315125
28004277	11666	D000326	protein	0.023207900598237075	0.9376139640808105	0.9449108839035034
28004277	11666	D000326	response	0.08640945170213854	0.9376139640808105	0.8369186520576477
28004277	11666	D000326	disease	0.13903320321952606	0.9376139640808105	0.9937106370925903
28004277	11666	D000326	activation	0.13445763082711437	0.9376139640808105	0.8231093883514404
28004277	11666	D000326	highly	-0.007696714513201641	0.9376139640808105	0.9545466899871826
28004277	11666	D000326	conserved	-0.009532951257440914	0.9376139640808105	0.9584096670150757
28004277	11666	D000326	prominent	0.108423130462171	0.9376139640808105	0.6898542046546936
28004277	11666	D000326	path	-0.005419511602838156	0.9376139640808105	0.9979994893074036
28004277	11666	D000326	prevalent	0.07608672583910447	0.9376139640808105	0.7637467384338379
28004277	11666	D000326	disorders	-0.012625689107153448	0.9376139640808105	0.9647789001464844
28004277	11666	D000326	park	-0.029499063305138407	0.9376139640808105	0.996971607208252
28004277	11666	D000326	lateral	-0.015758747287865305	0.9376139640808105	0.9710672497749329
28004277	11666	D000326	classical	-0.01253122076227342	0.9376139640808105	0.9645867943763733
28004277	11666	D000326	characterized	0.08202739520649516	0.9376139640808105	0.8577868342399597
